Solar,Wind,CCGT,Coal,Battery
0,0.114536801,1,1,1
0,0.073760052,1,1,1
0,0.067902897,1,1,1
3.70E-06,0.068932452,1,1,1
0.004386351,0.074333086,1,1,1
0.036499424,0.08763982,1,1,1
0.118712367,0.106958227,1,1,1
0.245176428,0.111368001,1,1,1
0.391229985,0.135852109,1,1,1
0.5257265,0.167993482,1,1,1
0.633566995,0.211074017,1,1,1
0.705936855,0.21729896,1,1,1
0.737379587,0.24291642,1,1,1
0.725585135,0.27062254,1,1,1
0.671420159,0.301969448,1,1,1
0.578913993,0.306427203,1,1,1
0.455263584,0.289582439,1,1,1
0.311506113,0.280288915,1,1,1
0.168998096,0.268190413,1,1,1
0.07411725,0.265360146,1,1,1
0.0223705,0.267538944,1,1,1
0.002558171,0.25861671,1,1,1
1.45E-06,0.249434623,1,1,1
0,0.190149828,1,1,1
0,0.111782391,1,1,1
0,0.084467545,1,1,1
0,0.092492357,1,1,1
2.93E-06,0.096969015,1,1,1
0.004236019,0.10782957,1,1,1
0.035974042,0.125060735,1,1,1
0.117708621,0.147642174,1,1,1
0.243877972,0.179208372,1,1,1
0.389935254,0.204192854,1,1,1
0.524571846,0.217124138,1,1,1
0.632574226,0.23818735,1,1,1
0.705099304,0.24122555,1,1,1
0.736674878,0.300950474,1,1,1
0.724979939,0.342098817,1,1,1
0.670873994,0.362447309,1,1,1
0.578383544,0.376072045,1,1,1
0.454709163,0.375733141,1,1,1
0.310908442,0.352532488,1,1,1
0.168465668,0.349869319,1,1,1
0.073808866,0.339220088,1,1,1
0.022206552,0.311950028,1,1,1
0.002510267,0.298265416,1,1,1
1.26E-06,0.273686943,1,1,1
0,0.198565166,1,1,1
0,0.108447771,1,1,1
0,0.085683732,1,1,1
0,0.089699295,1,1,1
2.26E-06,0.103583296,1,1,1
0.004084109,0.123166599,1,1,1
0.035439253,0.149891865,1,1,1
0.116684068,0.167543964,1,1,1
0.242551354,0.194068269,1,1,1
0.388611638,0.204051172,1,1,1
0.523391559,0.222161044,1,1,1
0.631557616,0.242776637,1,1,1
0.704237412,0.238416746,1,1,1
0.735942916,0.275019252,1,1,1
0.724342337,0.337217077,1,1,1
0.670288422,0.352795644,1,1,1
0.577805455,0.334108404,1,1,1
0.454098619,0.319895371,1,1,1
0.310248235,0.307153401,1,1,1
0.167879307,0.285387143,1,1,1
0.073468771,0.250332697,1,1,1
0.022026222,0.224933532,1,1,1
0.002458366,0.214731393,1,1,1
1.07E-06,0.212091025,1,1,1
0,0.164890248,1,1,1
0,0.09596504,1,1,1
0,0.075879268,1,1,1
0,0.079845298,1,1,1
1.70E-06,0.086578534,1,1,1
0.003930993,0.093818857,1,1,1
0.034895793,0.111260306,1,1,1
0.115639638,0.135624323,1,1,1
0.241197492,0.156245848,1,1,1
0.387259683,0.183420672,1,1,1
0.522185941,0.222155166,1,1,1
0.630517236,0.227364517,1,1,1
0.703351028,0.218191723,1,1,1
0.735183356,0.25383158,1,1,1
0.723671829,0.279313383,1,1,1
0.669662841,0.290157198,1,1,1
0.577179085,0.250768318,1,1,1
0.453431343,0.238634033,1,1,1
0.309525037,0.230063295,1,1,1
0.16723925,0.215510004,1,1,1
0.073097141,0.204134572,1,1,1
0.021829749,0.196712486,1,1,1
0.002402618,0.185283753,1,1,1
9.00E-07,0.17892654,1,1,1
0,0.143570417,1,1,1
0,0.087632943,1,1,1
0,0.065222502,1,1,1
0,0.069984494,1,1,1
1.25E-06,0.079002983,1,1,1
0.003777059,0.089049777,1,1,1
0.034344406,0.104496894,1,1,1
0.114576316,0.128992991,1,1,1
0.239817359,0.151845056,1,1,1
0.385879981,0.182951868,1,1,1
0.520955329,0.188844929,1,1,1
0.629453176,0.211551376,1,1,1
0.702440011,0.20480034,1,1,1
0.734395848,0.246647512,1,1,1
0.722967903,0.304764706,1,1,1
0.668996629,0.322800466,1,1,1
0.576503766,0.316979129,1,1,1
0.452706707,0.3028301,1,1,1
0.308738388,0.288865022,1,1,1
0.166545788,0.271633466,1,1,1
0.072694178,0.246742679,1,1,1
0.021617396,0.228325829,1,1,1
0.002343194,0.223568778,1,1,1
7.38E-07,0.220396554,1,1,1
0,0.197826605,1,1,1
0,0.117588827,1,1,1
0,0.072653268,1,1,1
0,0.074665417,1,1,1
8.71E-07,0.07504104,1,1,1
0.003622693,0.079379719,1,1,1
0.033785848,0.099714341,1,1,1
0.113495128,0.122431218,1,1,1
0.238411992,0.13739935,1,1,1
0.384473179,0.157654628,1,1,1
0.519700098,0.174620914,1,1,1
0.628365552,0.186511515,1,1,1
0.701504227,0.199690431,1,1,1
0.733580041,0.251035365,1,1,1
0.72223003,0.313021036,1,1,1
0.668289142,0.356044934,1,1,1
0.57577881,0.344948472,1,1,1
0.451924059,0.328037205,1,1,1
0.307887815,0.321502979,1,1,1
0.165799264,0.310088824,1,1,1
0.072260109,0.293072062,1,1,1
0.021389442,0.288794062,1,1,1
0.00228029,0.274961179,1,1,1
5.90E-07,0.246361702,1,1,1
0,0.212909907,1,1,1
0,0.139740353,1,1,1
0,0.093578564,1,1,1
0,0.087997416,1,1,1
5.87E-07,0.08909128,1,1,1
0.003468284,0.093732533,1,1,1
0.033220881,0.112090957,1,1,1
0.112397131,0.126598849,1,1,1
0.236982485,0.152546581,1,1,1
0.383039969,0.178052508,1,1,1
0.518420659,0.19743698,1,1,1
0.627254499,0.207383958,1,1,1
0.700543549,0.222065924,1,1,1
0.732735575,0.301271675,1,1,1
0.721457668,0.343488675,1,1,1
0.667539713,0.357189208,1,1,1
0.5750035,0.36474135,1,1,1
0.451082721,0.355368382,1,1,1
0.306972836,0.335225043,1,1,1
0.165000072,0.31532467,1,1,1
0.071795187,0.299879172,1,1,1
0.021146195,0.2705824,1,1,1
0.002214123,0.259432568,1,1,1
4.59E-07,0.23095464,1,1,1
0,0.185572166,1,1,1
0,0.123363057,1,1,1
0,0.095186785,1,1,1
0,0.096838707,1,1,1
3.70E-07,0.10088347,1,1,1
0.003314213,0.106873875,1,1,1
0.03265029,0.123551633,1,1,1
0.111283426,0.146434725,1,1,1
0.235529975,0.169156035,1,1,1
0.381581084,0.195688481,1,1,1
0.517117448,0.21338521,1,1,1
0.626120166,0.224310093,1,1,1
0.699557853,0.222740594,1,1,1
0.731862085,0.260377149,1,1,1
0.720650258,0.309676029,1,1,1
0.666747658,0.32987578,1,1,1
0.5741771,0.343523934,1,1,1
0.450182002,0.349937094,1,1,1
0.305992959,0.341539441,1,1,1
0.164148665,0.34104447,1,1,1
0.071299688,0.332249058,1,1,1
0.020887997,0.317275706,1,1,1
0.002144893,0.310474945,1,1,1
3.46E-07,0.288616464,1,1,1
0,0.233777634,1,1,1
0,0.135576493,1,1,1
0,0.102712216,1,1,1
0,0.099778257,1,1,1
2.06E-07,0.093273624,1,1,1
0.003160853,0.097916834,1,1,1
0.032074834,0.108567674,1,1,1
0.110155116,0.128112805,1,1,1
0.234055636,0.168615544,1,1,1
0.380097279,0.176967039,1,1,1
0.515790915,0.187615166,1,1,1
0.624962707,0.200648453,1,1,1
0.698547012,0.230516466,1,1,1
0.730959196,0.278958276,1,1,1
0.71980723,0.331987638,1,1,1
0.665912273,0.362607826,1,1,1
0.573298858,0.380312577,1,1,1
0.449221197,0.403686442,1,1,1
0.304947702,0.407418126,1,1,1
0.163293812,0.400117066,1,1,1
0.070785324,0.387548437,1,1,1
0.020611221,0.370299945,1,1,1
0.002072021,0.347769281,1,1,1
2.51E-07,0.323878553,1,1,1
0,0.272049957,1,1,1
0,0.170904155,1,1,1
0,0.125175693,1,1,1
0,0.127336304,1,1,1
1.12E-07,0.127612862,1,1,1
0.003009987,0.142141178,1,1,1
0.031499741,0.154372211,1,1,1
0.109054003,0.183137361,1,1,1
0.232630133,0.215103639,1,1,1
0.378669409,0.23213551,1,1,1
0.514527101,0.238965255,1,1,1
0.623870904,0.253146992,1,1,1
0.697601094,0.274831866,1,1,1
0.730117241,0.314556084,1,1,1
0.719018297,0.364887708,1,1,1
0.665121685,0.386865695,1,1,1
0.572453963,0.394982385,1,1,1
0.448280262,0.390737291,1,1,1
0.30390705,0.385976662,1,1,1
0.162435486,0.380464637,1,1,1
0.070251772,0.376861581,1,1,1
0.020316095,0.376208175,1,1,1
0.001995856,0.373118711,1,1,1
1.74E-07,0.36017405,1,1,1
0,0.304319167,1,1,1
0,0.191437288,1,1,1
0,0.161935213,1,1,1
0,0.165113236,1,1,1
5.26E-08,0.16306545,1,1,1
0.002862003,0.17731458,1,1,1
0.030925283,0.189131301,1,1,1
0.107979966,0.209156897,1,1,1
0.23125426,0.227271328,1,1,1
0.377298068,0.236506508,1,1,1
0.513326359,0.266079095,1,1,1
0.622844844,0.288081995,1,1,1
0.69671992,0.273461675,1,1,1
0.729335801,0.319644053,1,1,1
0.718282849,0.370723315,1,1,1
0.664375154,0.405982034,1,1,1
0.571641617,0.409589656,1,1,1
0.44735841,0.416996337,1,1,1
0.302870328,0.412448692,1,1,1
0.161525836,0.411286026,1,1,1
0.069687733,0.400733583,1,1,1
0.02000696,0.395341177,1,1,1
0.001917509,0.39888996,1,1,1
1.13E-07,0.402643354,1,1,1
0,0.341016091,1,1,1
0,0.198664687,1,1,1
0,0.152546491,1,1,1
0,0.154715609,1,1,1
2.19E-08,0.170292129,1,1,1
0.002715853,0.18531029,1,1,1
0.030347589,0.206813292,1,1,1
0.106892897,0.225223421,1,1,1
0.229859524,0.247034814,1,1,1
0.37590384,0.295134677,1,1,1
0.512103481,0.299124666,1,1,1
0.621795989,0.304064802,1,1,1
0.695813102,0.317686648,1,1,1
0.728523732,0.379299718,1,1,1
0.717509978,0.439633686,1,1,1
0.663583115,0.455223776,1,1,1
0.570775107,0.472164453,1,1,1
0.446374267,0.474341391,1,1,1
0.301766572,0.476378503,1,1,1
0.160565543,0.461609484,1,1,1
0.069093564,0.45743605,1,1,1
0.019684265,0.449490057,1,1,1
0.001837253,0.426977121,1,1,1
6.46E-08,0.395699491,1,1,1
0,0.323097538,1,1,1
0,0.193499783,1,1,1
0,0.14411114,1,1,1
0,0.135747478,1,1,1
1.65E-09,0.127616673,1,1,1
0.002571851,0.129720012,1,1,1
0.029767344,0.135498607,1,1,1
0.105793818,0.157782504,1,1,1
0.228447022,0.195117454,1,1,1
0.374487419,0.242291705,1,1,1
0.510858847,0.230954963,1,1,1
0.620724415,0.248953962,1,1,1
0.694880443,0.245391852,1,1,1
0.727680602,0.265641838,1,1,1
0.716699073,0.313585144,1,1,1
0.662744855,0.343074845,1,1,1
0.569853697,0.374893623,1,1,1
0.445327178,0.37556201,1,1,1
0.300595392,0.364993085,1,1,1
0.159555384,0.357648323,1,1,1
0.068469674,0.338620853,1,1,1
0.019348486,0.32370063,1,1,1
0.001755377,0.307953261,1,1,1
3.10E-08,0.302519571,1,1,1
0,0.258793165,1,1,1
0,0.160220135,1,1,1
0,0.10810102,1,1,1
0,0.102196397,1,1,1
0,0.105322135,1,1,1
0.002430319,0.116043147,1,1,1
0.029185228,0.126797631,1,1,1
0.104683678,0.142746117,1,1,1
0.227017832,0.161603715,1,1,1
0.373049461,0.192701572,1,1,1
0.509592795,0.215902105,1,1,1
0.619630169,0.264473086,1,1,1
0.693921716,0.26990612,1,1,1
0.72680596,0.339224961,1,1,1
0.715849522,0.381184011,1,1,1
0.661859667,0.430604573,1,1,1
0.568876675,0.454024241,1,1,1
0.444216518,0.448621933,1,1,1
0.299356449,0.454724399,1,1,1
0.158496232,0.460217025,1,1,1
0.067816511,0.444366404,1,1,1
0.019000135,0.425836299,1,1,1
0.001672182,0.406728418,1,1,1
1.24E-08,0.392830298,1,1,1
0,0.325845257,1,1,1
0,0.214927639,1,1,1
0,0.164093378,1,1,1
0,0.156331631,1,1,1
0,0.151947922,1,1,1
0.002291543,0.157119101,1,1,1
0.028601896,0.169424578,1,1,1
0.103563427,0.186891409,1,1,1
0.225572985,0.204335229,1,1,1
0.371590583,0.22352389,1,1,1
0.508305623,0.235091728,1,1,1
0.618513259,0.258361397,1,1,1
0.692936673,0.276031077,1,1,1
0.725899342,0.314724285,1,1,1
0.714960706,0.37169591,1,1,1
0.660926855,0.384362846,1,1,1
0.567843348,0.386023538,1,1,1
0.443041703,0.387686437,1,1,1
0.298049462,0.377031145,1,1,1
0.15738905,0.355978784,1,1,1
0.067134578,0.336776134,1,1,1
0.018639769,0.311199161,1,1,1
0.001587976,0.276477493,1,1,1
0,0.254296947,1,1,1
0,0.217821048,1,1,1
0,0.130036063,1,1,1
0,0.082630987,1,1,1
0,0.072653753,1,1,1
0,0.068012773,1,1,1
0.002155808,0.072039437,1,1,1
0.028017935,0.078782818,1,1,1
0.102433963,0.08363209,1,1,1
0.224113443,0.096857868,1,1,1
0.370111361,0.118097021,1,1,1
0.506997592,0.136909879,1,1,1
0.617373662,0.156580426,1,1,1
0.691925037,0.17659274,1,1,1
0.72496027,0.24055503,1,1,1
0.714032008,0.314711757,1,1,1
0.659945738,0.326793931,1,1,1
0.566753053,0.327857849,1,1,1
0.441802183,0.335795336,1,1,1
0.296674207,0.338564976,1,1,1
0.156234891,0.325639269,1,1,1
0.066424418,0.307595455,1,1,1
0.018267958,0.297875947,1,1,1
0.001503074,0.287343136,1,1,1
0,0.275944275,1,1,1
0,0.223126049,1,1,1
0,0.1289109,1,1,1
0,0.078181241,1,1,1
0,0.079741279,1,1,1
0,0.08842019,1,1,1
0.002023385,0.097192,1,1,1
0.027433924,0.115827978,1,1,1
0.101296152,0.146507007,1,1,1
0.222640151,0.169407065,1,1,1
0.368612332,0.197685981,1,1,1
0.505668923,0.219205823,1,1,1
0.616211324,0.234452004,1,1,1
0.690886511,0.251732769,1,1,1
0.723988253,0.340897495,1,1,1
0.71306281,0.420518043,1,1,1
0.658915644,0.458171141,1,1,1
0.56560515,0.469960649,1,1,1
0.44049745,0.485556651,1,1,1
0.295230523,0.492788471,1,1,1
0.155034883,0.498026378,1,1,1
0.065686621,0.501851225,1,1,1
0.017885308,0.491293774,1,1,1
0.001417776,0.479761329,1,1,1
0,0.461609716,1,1,1
0,0.379195934,1,1,1
0,0.225300845,1,1,1
0,0.146846462,1,1,1
0,0.138889751,1,1,1
0,0.150328962,1,1,1
0.001894522,0.172610464,1,1,1
0.026850424,0.199876472,1,1,1
0.100150819,0.227071332,1,1,1
0.22115401,0.262770557,1,1,1
0.367093999,0.292860713,1,1,1
0.504319807,0.314814106,1,1,1
0.615026159,0.344115502,1,1,1
0.689820776,0.367359077,1,1,1
0.72298279,0.448227967,1,1,1
0.712052495,0.512994468,1,1,1
0.657835919,0.553433982,1,1,1
0.564399027,0.573045693,1,1,1
0.439127036,0.56407581,1,1,1
0.293718307,0.572308476,1,1,1
0.153790223,0.554910892,1,1,1
0.064921828,0.520948684,1,1,1
0.017492444,0.516402071,1,1,1
0.001332443,0.505720923,1,1,1
0,0.49092538,1,1,1
0,0.432163855,1,1,1
0,0.27556578,1,1,1
0,0.218728292,1,1,1
0,0.216376319,1,1,1
0,0.222301324,1,1,1
0.00176942,0.25129552,1,1,1
0.026267942,0.280130241,1,1,1
0.098998775,0.309834713,1,1,1
0.219655905,0.334242554,1,1,1
0.365556829,0.371972012,1,1,1
0.502950394,0.383577403,1,1,1
0.613818053,0.391673776,1,1,1
0.688727491,0.3752942,1,1,1
0.721943372,0.444587854,1,1,1
0.711000452,0.530281635,1,1,1
0.656705922,0.576573924,1,1,1
0.563134102,0.576999062,1,1,1
0.437690515,0.573854784,1,1,1
0.292137523,0.551485621,1,1,1
0.152502166,0.529079301,1,1,1
0.064130714,0.522474693,1,1,1
0.01709004,0.505468452,1,1,1
0.00124739,0.488386618,1,1,1
0,0.471049111,1,1,1
0,0.351748415,1,1,1
0,0.215738883,1,1,1
0,0.194132318,1,1,1
0,0.189643155,1,1,1
0,0.202828128,1,1,1
0.001648303,0.200013524,1,1,1
0.025686969,0.21177319,1,1,1
0.097840787,0.214814459,1,1,1
0.218146651,0.221067602,1,1,1
0.364001249,0.239124809,1,1,1
0.501560801,0.255231458,1,1,1
0.612586863,0.273472161,1,1,1
0.687606297,0.287632966,1,1,1
0.720869478,0.348347509,1,1,1
0.70990607,0.404932925,1,1,1
0.655525034,0.427771415,1,1,1
0.561809826,0.445980686,1,1,1
0.436187508,0.460555939,1,1,1
0.290488206,0.458738128,1,1,1
0.15117201,0.447627653,1,1,1
0.063314003,0.444798967,1,1,1
0.0166788,0.442151426,1,1,1
0.001162949,0.437594577,1,1,1
0,0.434630116,1,1,1
0,0.38385637,1,1,1
0,0.259257429,1,1,1
0,0.207839901,1,1,1
0,0.203374805,1,1,1
0,0.20299439,1,1,1
0.001531439,0.211710923,1,1,1
0.025107961,0.227663209,1,1,1
0.096677576,0.257863411,1,1,1
0.216627019,0.295234858,1,1,1
0.362427648,0.326159417,1,1,1
0.500151106,0.351534581,1,1,1
0.611332412,0.363434595,1,1,1
0.686456811,0.341088805,1,1,1
0.719760583,0.400641199,1,1,1
0.70876875,0.453537086,1,1,1
0.654292655,0.480367684,1,1,1
0.560425687,0.460093524,1,1,1
0.434617687,0.457325671,1,1,1
0.288770466,0.457342286,1,1,1
0.149801084,0.448812001,1,1,1
0.06247247,0.440016727,1,1,1
0.016259416,0.41823764,1,1,1
0.001079445,0.402317321,1,1,1
0,0.369721863,1,1,1
0,0.303251843,1,1,1
0,0.178169676,1,1,1
0,0.138295615,1,1,1
0,0.132946603,1,1,1
0,0.134876968,1,1,1
0.001418914,0.144046954,1,1,1
0.024531333,0.151791536,1,1,1
0.095509831,0.175649325,1,1,1
0.215097708,0.198315537,1,1,1
0.360836365,0.234094478,1,1,1
0.49872134,0.256740106,1,1,1
0.610054489,0.270532464,1,1,1
0.68527863,0.242158511,1,1,1
0.71861615,0.295545749,1,1,1
0.707587897,0.327122779,1,1,1
0.653008214,0.342668668,1,1,1
0.558981213,0.346129985,1,1,1
0.432980784,0.330305915,1,1,1
0.286984498,0.326210171,1,1,1
0.148390744,0.324248892,1,1,1
0.061606911,0.322095808,1,1,1
0.015832607,0.316844192,1,1,1
0.000997217,0.302516152,1,1,1
0,0.28728764,1,1,1
0,0.244315477,1,1,1
0,0.154834404,1,1,1
0,0.102844163,1,1,1
0,0.098496472,1,1,1
0,0.106320595,1,1,1
0.001310851,0.111281155,1,1,1
0.023957485,0.123443551,1,1,1
0.094338221,0.143070443,1,1,1
0.213559376,0.165548948,1,1,1
0.359227688,0.171060895,1,1,1
0.497271489,0.197128624,1,1,1
0.608752844,0.206863558,1,1,1
0.684071323,0.22729024,1,1,1
0.717435639,0.310881748,1,1,1
0.706362931,0.370404508,1,1,1
0.651671168,0.390348847,1,1,1
0.557475983,0.399968861,1,1,1
0.431276592,0.396348449,1,1,1
0.285130586,0.376584263,1,1,1
0.146942362,0.353352322,1,1,1
0.060718184,0.335381636,1,1,1
0.015399136,0.325818341,1,1,1
0.000916598,0.312162205,1,1,1
0,0.303161204,1,1,1
0,0.265554144,1,1,1
0,0.139204087,1,1,1
0,0.077840728,1,1,1
0,0.067472987,1,1,1
0,0.063696767,1,1,1
0.001207411,0.063532091,1,1,1
0.023386764,0.066386291,1,1,1
0.093163338,0.071974271,1,1,1
0.212012632,0.082028603,1,1,1
0.357601847,0.096399169,1,1,1
0.49580148,0.10854149,1,1,1
0.607427185,0.128903916,1,1,1
0.682834437,0.149281175,1,1,1
0.716218499,0.21541311,1,1,1
0.705093282,0.275039396,1,1,1
0.650281006,0.291286292,1,1,1
0.555909623,0.299907926,1,1,1
0.429504974,0.298867202,1,1,1
0.283209114,0.299019815,1,1,1
0.145457236,0.296911494,1,1,1
0.0598072,0.296989987,1,1,1
0.014959803,0.28613072,1,1,1
0.000837937,0.278450289,1,1,1
0,0.269095465,1,1,1
0,0.246911229,1,1,1
0,0.156871419,1,1,1
0,0.091083375,1,1,1
0,0.082651114,1,1,1
0,0.076795418,1,1,1
0.001108723,0.075343648,1,1,1
0.02281948,0.076691407,1,1,1
0.091985723,0.086033026,1,1,1
0.210458029,0.101881918,1,1,1
0.355959008,0.119807656,1,1,1
0.494311188,0.141988245,1,1,1
0.606077174,0.158899,1,1,1
0.681567488,0.194884543,1,1,1
0.714964171,0.28313996,1,1,1
0.70377839,0.350434638,1,1,1
0.648837246,0.383344457,1,1,1
0.554281809,0.386540546,1,1,1
0.427665855,0.392261872,1,1,1
0.281220554,0.381707074,1,1,1
0.143936728,0.372878125,1,1,1
0.058874901,0.359141861,1,1,1
0.014515379,0.350628635,1,1,1
0.000761551,0.339566851,1,1,1
0,0.317295229,1,1,1
0,0.280489217,1,1,1
0,0.169650031,1,1,1
0,0.097881188,1,1,1
0,0.086911496,1,1,1
0,0.083172283,1,1,1
0.00101494,0.080993607,1,1,1
0.022255941,0.087308774,1,1,1
0.090805885,0.10892634,1,1,1
0.208896005,0.14259472,1,1,1
0.354299272,0.167394746,1,1,1
0.492800424,0.187170481,1,1,1
0.604702427,0.21234284,1,1,1
0.680269962,0.229991293,1,1,1
0.713672084,0.287569279,1,1,1
0.702417706,0.333863192,1,1,1
0.647339435,0.331445767,1,1,1
0.55259226,0.324566764,1,1,1
0.425759222,0.323179586,1,1,1
0.279165474,0.321869232,1,1,1
0.142382087,0.322977412,1,1,1
0.057922286,0.312602747,1,1,1
0.014066645,0.306030267,1,1,1
0.000687798,0.296632356,1,1,1
0,0.296284547,1,1,1
0,0.272524688,1,1,1
0,0.173067242,1,1,1
0,0.10031609,1,1,1
0,0.089197874,1,1,1
0,0.089302283,1,1,1
0.000926061,0.078713055,1,1,1
0.021696381,0.077010797,1,1,1
0.089624282,0.095098103,1,1,1
0.207326872,0.118356419,1,1,1
0.352622677,0.131820045,1,1,1
0.491268941,0.147239149,1,1,1
0.603302513,0.176674133,1,1,1
0.678941312,0.204729214,1,1,1
0.712341653,0.268699466,1,1,1
0.701010682,0.307104807,1,1,1
0.645787141,0.308013538,1,1,1
0.550840734,0.297118842,1,1,1
0.423785113,0.286249455,1,1,1
0.27704452,0.276747199,1,1,1
0.140794499,0.283291446,1,1,1
0.056950345,0.282129787,1,1,1
0.013614436,0.275188752,1,1,1
0.000616979,0.264311624,1,1,1
0,0.247036402,1,1,1
0,0.218527052,1,1,1
0,0.148769194,1,1,1
0,0.103594313,1,1,1
0,0.091915547,1,1,1
0,0.084912617,1,1,1
0.000842144,0.085891807,1,1,1
0.021141014,0.09523535,1,1,1
0.088441329,0.111036282,1,1,1
0.205750929,0.131894882,1,1,1
0.350929196,0.155013838,1,1,1
0.489716433,0.175321883,1,1,1
0.601876953,0.199312549,1,1,1
0.677580962,0.224169189,1,1,1
0.710972278,0.295389927,1,1,1
0.699556771,0.350589048,1,1,1
0.644179948,0.376403228,1,1,1
0.549027019,0.378591375,1,1,1
0.421743612,0.380826223,1,1,1
0.274858415,0.370108993,1,1,1
0.139175059,0.355356987,1,1,1
0.055960132,0.343721722,1,1,1
0.013159575,0.328721893,1,1,1
0.000549373,0.309390551,1,1,1
0,0.293989019,1,1,1
0,0.264101652,1,1,1
0,0.170011577,1,1,1
0,0.120697919,1,1,1
0,0.118385797,1,1,1
0,0.128847686,1,1,1
0.000763231,0.14716344,1,1,1
0.020590033,0.160067233,1,1,1
0.087257409,0.190572995,1,1,1
0.204168458,0.204440836,1,1,1
0.349218754,0.211864554,1,1,1
0.48814255,0.242589097,1,1,1
0.600425233,0.26079403,1,1,1
0.676188309,0.306009711,1,1,1
0.709563346,0.400044124,1,1,1
0.698055432,0.454125224,1,1,1
0.642517456,0.472445074,1,1,1
0.54715093,0.469143706,1,1,1
0.41963484,0.456265837,1,1,1
0.272607956,0.423374496,1,1,1
0.137524859,0.396081955,1,1,1
0.054952721,0.369577025,1,1,1
0.012702845,0.354996896,1,1,1
0.000485275,0.344594997,1,1,1
0,0.333038536,1,1,1
0,0.308381963,1,1,1
0,0.211519918,1,1,1
0,0.157558752,1,1,1
0,0.152126794,1,1,1
0,0.154536387,1,1,1
0.000689326,0.162083476,1,1,1
0.020043635,0.182294133,1,1,1
0.08607287,0.194995344,1,1,1
0.2025796,0.215948701,1,1,1
0.347491244,0.249575358,1,1,1
0.486546909,0.271368465,1,1,1
0.598946815,0.295867206,1,1,1
0.674762739,0.31646621,1,1,1
0.708114244,0.405469983,1,1,1
0.696506129,0.459288553,1,1,1
0.640799284,0.462299907,1,1,1
0.545212311,0.452710083,1,1,1
0.417458957,0.446306563,1,1,1
0.27029401,0.445399812,1,1,1
0.135844868,0.440526167,1,1,1
0.053929215,0.439731386,1,1,1
0.012245046,0.43710363,1,1,1
0.000424958,0.428729056,1,1,1
0,0.422615616,1,1,1
0,0.365879733,1,1,1
0,0.247987354,1,1,1
0,0.208944429,1,1,1
0,0.21278447,1,1,1
0,0.226058137,1,1,1
0.000620348,0.24190494,1,1,1
0.019501964,0.269862019,1,1,1
0.084888072,0.294684943,1,1,1
0.200984544,0.297532529,1,1,1
0.345746557,0.316629041,1,1,1
0.484929126,0.319835422,1,1,1
0.597441163,0.331368804,1,1,1
0.673303642,0.316738165,1,1,1
0.706624368,0.360279815,1,1,1
0.694908342,0.433061244,1,1,1
0.639025072,0.428727577,1,1,1
0.543211032,0.444168492,1,1,1
0.41521616,0.437036083,1,1,1
0.26791752,0.421196349,1,1,1
0.134135936,0.416345905,1,1,1
0.052890715,0.411446983,1,1,1
0.01178699,0.395564491,1,1,1
0.000368647,0.381375244,1,1,1
0,0.355107002,1,1,1
0,0.30777589,1,1,1
0,0.204311055,1,1,1
0,0.140456344,1,1,1
0,0.131674359,1,1,1
0,0.12320913,1,1,1
0.000556241,0.121735211,1,1,1
0.018965155,0.116597102,1,1,1
0.083703349,0.11572754,1,1,1
0.199383462,0.128016373,1,1,1
0.343984607,0.138033894,1,1,1
0.483288836,0.142667518,1,1,1
0.595907758,0.150648613,1,1,1
0.671810427,0.180022529,1,1,1
0.705093133,0.234175763,1,1,1
0.693261574,0.274577618,1,1,1
0.637194483,0.285868703,1,1,1
0.541146992,0.282810465,1,1,1
0.412906679,0.272285783,1,1,1
0.265479499,0.260710985,1,1,1
0.132398959,0.24590946,1,1,1
0.051838358,0.234716313,1,1,1
0.011329475,0.221051949,1,1,1
0.000316532,0.208314059,1,1,1
0,0.192840879,1,1,1
0,0.178357838,1,1,1
0,0.122361604,1,1,1
0,0.079069636,1,1,1
0,0.064366382,1,1,1
0,0.065027632,1,1,1
0.000496926,0.0638381,1,1,1
0.018433395,0.071124781,1,1,1
0.082519054,0.082641129,1,1,1
0.197776598,0.10039799,1,1,1
0.342205353,0.131203727,1,1,1
0.481625714,0.164835834,1,1,1
0.59434612,0.173596287,1,1,1
0.670282534,0.189923256,1,1,1
0.703519985,0.23864917,1,1,1
0.691565354,0.275591316,1,1,1
0.635307208,0.266542867,1,1,1
0.539020114,0.246824185,1,1,1
0.410530773,0.233570689,1,1,1
0.262981027,0.237647891,1,1,1
0.130634903,0.233917291,1,1,1
0.050773284,0.235048115,1,1,1
0.010873264,0.216097822,1,1,1
0.000268797,0.198712419,1,1,1
0,0.18087005,1,1,1
0,0.160845674,1,1,1
0,0.111149592,1,1,1
0,0.075568598,1,1,1
0,0.069591984,1,1,1
0,0.071190479,1,1,1
0.000442268,0.075880698,1,1,1
0.017906842,0.088223971,1,1,1
0.081335596,0.102544518,1,1,1
0.196164017,0.108964712,1,1,1
0.340408812,0.127459963,1,1,1
0.479939485,0.158370278,1,1,1
0.59275581,0.17024822,1,1,1
0.668719444,0.186887963,1,1,1
0.7019044,0.221526954,1,1,1
0.689819234,0.272280717,1,1,1
0.633362952,0.30298338,1,1,1
0.536830338,0.295479819,1,1,1
0.408088718,0.261219196,1,1,1
0.260423245,0.249142296,1,1,1
0.128844542,0.238140244,1,1,1
0.049696655,0.230576667,1,1,1
0.010419183,0.219066187,1,1,1
0.000225461,0.198699524,1,1,1
